90264,-0.006,-0.062,1.000,-0.122,-0.488,-0.122
90288,-0.004,-0.059,1.000,0.183,-0.610,-0.122
90312,-0.003,-0.060,1.002,0.000,-0.610,-0.122
90336,-0.006,-0.060,1.004,-0.427,-0.610,-0.122
90360,-0.003,-0.059,1.000,-0.244,-0.671,-0.183
90384,-0.004,-0.059,1.002,-0.122,-0.488,-0.122
90408,-0.005,-0.059,1.001,-0.244,-0.610,-0.183
90432,-0.005,-0.061,0.999,-0.061,-0.610,-0.061
90456,-0.005,-0.060,1.002,-0.183,-0.610,-0.183
90480,-0.003,-0.061,1.001,-0.183,-0.549,-0.061
90504,-0.005,-0.061,1.002,-0.061,-0.732,-0.183
90528,-0.005,-0.061,1.000,-0.061,-0.610,-0.305
90552,-0.006,-0.059,1.002,-0.122,-0.549,-0.061
90576,-0.006,-0.060,1.004,-0.061,-0.610,-0.244
90600,-0.007,-0.062,1.000,-0.244,-0.549,-0.122
90624,-0.005,-0.063,1.005,0.061,-0.671,-0.061
90648,-0.006,-0.061,1.001,-0.122,-0.549,-0.061
90672,-0.005,-0.059,1.003,-0.061,-0.610,-0.122
90696,-0.004,-0.061,1.001,-0.366,-0.549,0.000
90720,-0.001,-0.061,1.001,-0.122,-0.549,-0.061
90744,-0.004,-0.061,1.004,0.244,-0.732,-0.061
90768,-0.007,-0.058,1.003,-0.061,-0.549,-0.305
90792,-0.005,-0.060,1.000,0.061,-0.427,-0.122
90816,-0.005,-0.059,1.000,-0.122,-0.488,-0.183
90840,-0.003,-0.060,1.001,-0.122,-0.610,-0.183
90864,-0.004,-0.061,1.004,0.000,-0.488,-0.122
90888,-0.005,-0.060,0.999,-0.122,-0.549,-0.183
90912,-0.007,-0.059,1.001,-0.183,-0.427,0.000
90936,-0.005,-0.061,0.999,-0.244,-0.488,-0.183
90960,-0.004,-0.062,1.006,-0.061,-0.610,-0.183
90984,-0.004,-0.059,0.997,-0.061,-0.549,-0.183
91008,-0.005,-0.059,1.003,0.305,-0.610,-0.183
91032,-0.005,-0.059,1.000,-0.488,-0.427,-0.061
91056,-0.006,-0.062,1.002,-0.122,-0.610,-0.183
91080,-0.006,-0.061,1.002,0.061,-0.671,-0.061
91104,-0.004,-0.061,1.001,-0.122,-0.671,-0.122
91128,-0.004,-0.059,1.000,0.000,-0.488,-0.122
91152,-0.006,-0.060,1.003,-0.366,-0.549,-0.122
91176,-0.006,-0.061,1.001,-0.061,-0.610,0.061
91200,-0.006,-0.061,1.003,-0.061,-0.427,-0.244
91224,-0.006,-0.059,0.999,0.183,-0.427,0.000
91248,-0.004,-0.060,1.002,-0.122,-0.610,-0.122
91272,-0.003,-0.058,1.001,-0.183,-0.549,0.061
91296,-0.003,-0.058,0.999,0.122,-0.549,-0.061
91320,-0.006,-0.061,1.001,-0.183,-0.671,-0.244
91344,-0.005,-0.061,1.003,0.061,-0.610,-0.183
91368,-0.007,-0.062,1.001,-0.122,-0.549,-0.061
91392,-0.006,-0.058,1.000,-0.061,-0.488,-0.122
91416,-0.005,-0.060,1.006,-0.061,-0.610,-0.183
91440,-0.005,-0.058,1.000,-0.244,-0.427,-0.061
91464,-0.006,-0.058,1.001,-0.061,-0.549,-0.061
91488,-0.006,-0.060,1.001,-0.549,-0.549,-0.061
91512,-0.007,-0.062,1.004,0.000,-0.549,-0.122
91536,-0.004,-0.060,0.998,0.061,-0.610,0.000
91560,-0.004,-0.059,1.003,-0.122,-0.427,-0.244
91584,-0.005,-0.059,1.001,-0.122,-0.488,-0.061
91608,-0.005,-0.061,1.001,-0.244,-0.671,-0.183
91632,-0.006,-0.059,1.003,0.122,-0.610,0.000
91656,-0.005,-0.058,1.000,-0.183,-0.427,-0.122
