theta_b,theta_b_dot,theta_w_dot,torque,torque_raw,delta_t
0.002000,-0.003196,-22.918430,-0.068883,-0.068883,0.003898
0.001592,0.003196,-23.041018,-0.118657,-0.118657,0.003896
0.001201,0.003196,-23.455931,-0.096153,-0.096153,0.004170
0.001410,0.000000,-24.144808,-0.071380,-0.071380,0.003896
0.001610,0.000000,-24.956051,-0.082601,-0.082601,0.003897
0.001795,-0.002131,-25.855701,-0.068463,-0.068463,0.003898
0.002457,-0.009587,-26.742022,-0.020763,-0.020763,0.003903
0.003065,-0.017044,-27.521065,0.030047,0.030047,0.003892
0.003648,-0.017044,-27.844917,-0.003147,-0.003147,0.003903
0.003929,-0.022371,-27.843258,0.041830,0.041830,0.003897
0.004194,-0.023436,-27.487091,0.038772,0.038772,0.003901
0.003487,-0.019175,-26.800274,0.030476,0.030476,0.003896
0.002840,-0.010653,-25.917377,-0.030191,-0.030191,0.003900
0.002219,-0.010653,-25.174225,0.005139,0.005139,0.003903
0.001125,-0.002131,-24.708912,-0.029904,-0.029904,0.003898
0.000099,0.004261,-24.429523,-0.044329,-0.044329,0.003897
0.000030,0.007457,-24.451145,-0.077102,-0.077102,0.003927
-0.000035,0.007457,-24.756426,-0.073311,-0.073311,0.003900
-0.000095,0.008522,-25.241285,-0.081981,-0.081981,0.003901
0.000544,0.002131,-25.909246,-0.045284,-0.045284,0.003898
0.001129,-0.005326,-26.773432,0.006754,0.006754,0.003902
0.001690,-0.005326,-27.533482,-0.025154,-0.025154,0.003895
0.002211,-0.008522,-28.044060,-0.018162,-0.018162,0.003899
0.002683,-0.015979,-28.462301,0.040310,0.040310,0.003899
0.002572,-0.014914,-28.571526,0.034668,0.034668,0.003898
0.002465,-0.013848,-28.258446,0.028648,0.028648,0.004202
0.002367,-0.013848,-27.661835,0.034172,0.034172,0.003897
0.001611,-0.007457,-26.952900,0.004140,0.004140,0.003897
0.000934,0.005326,-26.272881,-0.103594,-0.103594,0.003900
0.000153,0.012783,-25.843567,-0.144350,-0.144350,0.003902
-0.000597,0.012783,-25.816723,-0.101430,-0.101430,0.003901
-0.001293,0.019175,-26.198099,-0.134640,-0.134640,0.003923
-0.000700,0.013848,-26.652290,-0.107597,-0.107597,0.003900
-0.000142,0.010653,-27.320755,-0.102866,-0.102866,0.003901
0.000629,0.004261,-28.172291,-0.073722,-0.073722,0.003896
0.001370,0.004261,-29.078541,-0.115905,-0.115905,0.003901
0.002048,-0.004261,-30.022213,-0.056968,-0.056968,0.003899
0.002602,-0.010653,-30.903322,-0.015195,-0.015195,0.003897
0.003097,-0.020240,-31.406189,0.066474,0.066474,0.003900
0.003573,-0.020240,-31.435005,0.039365,0.039365,0.003899
0.003838,-0.025566,-30.874929,0.085134,0.085134,0.003901
0.004112,-0.020240,-29.910879,0.008165,0.008165,0.003897
0.002978,-0.009587,-28.955111,-0.049041,-0.049041,0.003899
0.001889,-0.009587,-28.387831,0.013103,0.013103,0.003898
0.000872,-0.002131,-28.086765,-0.014065,-0.014065,0.003900
0.000281,-0.001065,-27.904465,0.007578,0.007578,0.003900
-0.000271,0.003196,-28.034920,-0.009591,-0.009591,0.003899
-0.000099,0.005326,-28.313736,-0.043802,-0.043802,0.003897
0.000067,0.005326,-28.817028,-0.053246,-0.053246,0.004169
0.000246,0.010653,-29.656923,-0.124259,-0.124259,0.003898
0.000289,0.009587,-30.593832,-0.114224,-0.114224,0.003899
0.000311,0.004261,-31.408108,-0.054123,-0.054123,0.003896
0.000332,0.004261,-32.039810,-0.055000,-0.055000,0.003902
0.000988,0.000000,-32.449661,-0.043597,-0.043597,0.003895
0.001605,-0.003196,-32.602890,-0.042288,-0.042288,0.003900
0.002242,-0.012783,-32.531044,0.030916,0.030916,0.003901
0.002826,-0.020240,-32.258858,0.082701,0.082701,0.003898
0.003387,-0.020240,-31.722746,0.050381,0.050381,0.003900
0.003210,-0.019175,-31.162745,0.048144,0.048144,0.003897
0.003068,-0.011718,-30.726307,-0.029285,-0.029285,0.003898
0.001892,0.002131,-30.750341,-0.120454,-0.120454,0.003901
0.000763,0.002131,-31.365473,-0.055596,-0.055596,0.003898
-0.000297,0.008522,-32.266369,-0.067638,-0.067638,0.003902
-0.000264,0.008522,-33.326748,-0.069180,-0.069180,0.003894
-0.000248,0.004261,-34.043350,-0.020885,-0.020885,0.003902
-0.000232,0.004261,-34.485939,-0.021474,-0.021474,0.003896
0.000470,0.003196,-34.379871,-0.049473,-0.049473,0.003900
0.001133,0.000000,-33.991516,-0.051004,-0.051004,0.003898
0.001436,-0.008522,-33.634792,0.028997,0.028997,0.003900
0.001727,-0.008522,-33.225918,0.012144,0.012144,0.003898
0.001986,-0.013848,-32.770214,0.058061,0.058061,0.003900
0.001978,-0.013848,-32.408081,0.058371,0.058371,0.004198
0.002005,-0.005326,-32.160027,-0.040924,-0.040924,0.003900
0.001113,0.004261,-32.305794,-0.099544,-0.099544,0.003896
0.000257,0.004261,-33.029411,-0.050295,-0.050295,0.003898
-0.000537,0.011718,-33.930317,-0.089748,-0.089748,0.003900
-0.000431,0.007457,-34.768353,-0.046678,-0.046678,0.003896
-0.000358,0.000000,-35.326054,0.034798,0.034798,0.003900
-0.000287,0.000000,-35.356232,0.030960,0.030960,0.003901
0.000524,-0.001065,-34.771580,-0.003432,-0.003432,0.003898
0.001291,-0.004261,-33.943165,-0.011134,-0.011134,0.003902
0.000825,-0.002131,-33.348690,-0.009109,-0.009109,0.003898
0.000402,0.004261,-33.176556,-0.058215,-0.058215,0.003898
-0.000004,0.004261,-33.427448,-0.034947,-0.034947,0.003899
-0.000266,0.001065,-34.108086,0.016782,0.016782,0.003897
-0.000521,0.000000,-34.934978,0.043923,0.043923,0.003902
-0.000063,-0.003196,-35.462978,0.054545,0.054545,0.003896
0.000376,-0.003196,-35.521763,0.029512,0.029512,0.003899
0.000822,0.003196,-35.196190,-0.069252,-0.069252,0.003901
-0.000075,0.011718,-34.757702,-0.115407,-0.115407,0.003896
-0.000905,0.020240,-34.500401,-0.165505,-0.165505,0.003900
-0.001701,0.020240,-34.240059,-0.119871,-0.119871,0.003901
-0.001593,0.019175,-34.062973,-0.114004,-0.114004,0.003898
-0.001512,0.012783,-34.016121,-0.045502,-0.045502,0.003897
-0.000618,0.010653,-34.309544,-0.072499,-0.072499,0.004238
0.000213,0.004261,-35.052078,-0.046946,-0.046946,0.003894
0.001011,0.004261,-36.062443,-0.092472,-0.092472,0.003897
0.001602,-0.004261,-37.309971,-0.028458,-0.028458,0.003901
0.002142,-0.011718,-38.440536,0.026420,0.026420,0.003903
0.002396,-0.018109,-39.038784,0.085451,0.085451,0.003895
0.002640,-0.018109,-38.869717,0.071679,0.071679,0.003898
0.002870,-0.019175,-37.992352,0.070578,0.070578,0.003899
0.002359,-0.010653,-36.774040,0.002000,0.002000,0.003900
0.001909,0.000000,-35.658478,-0.094575,-0.094575,0.003896
0.000713,0.011718,-35.149311,-0.160512,-0.160512,0.003898
-0.000434,0.011718,-35.316143,-0.094799,-0.094799,0.003901
-0.001520,0.015979,-36.071842,-0.081138,-0.081138,0.003894
-0.001065,0.014914,-37.240063,-0.094798,-0.094798,0.003900
-0.000635,0.012783,-38.562664,-0.094587,-0.094587,0.003898
-0.000223,0.012783,-39.794170,-0.117717,-0.117717,0.003898
0.000674,0.009587,-40.653564,-0.132159,-0.132159,0.003896
0.001511,0.003196,-40.927307,-0.106735,-0.106735,0.003905
0.002091,-0.007457,-40.631104,-0.017965,-0.017965,0.003899
0.002647,-0.007457,-39.992867,-0.050052,-0.050052,0.003894
0.003150,-0.015979,-39.381855,0.018398,0.018398,0.003900
0.003525,-0.017044,-39.116261,0.008778,0.008778,0.003900
0.003874,-0.020240,-39.131535,0.025239,0.025239,0.003898
0.003291,-0.020240,-39.471500,0.058702,0.058702,0.004201
0.002738,-0.020240,-39.999615,0.090620,0.090620,0.003896
0.002227,-0.014914,-40.254017,0.059224,0.059224,0.003898
0.001431,-0.005326,-40.063183,-0.004703,-0.004703,0.003900
0.000710,0.006392,-39.535419,-0.097552,-0.097552,0.003898
0.000019,0.006392,-39.002983,-0.058044,-0.058044,0.003898
-0.000724,0.018109,-38.597565,-0.149753,-0.149753,0.003900
-0.001429,0.020240,-38.385948,-0.133815,-0.133815,0.003900
-0.000853,0.014914,-38.548660,-0.105984,-0.105984,0.003901
-0.000325,0.008522,-39.163010,-0.063104,-0.063104,0.003895
0.000183,0.008522,-40.245255,-0.091999,-0.091999,0.003900
0.001203,0.003196,-41.534542,-0.089170,-0.089170,0.003899
0.002150,-0.005326,-42.845901,-0.045495,-0.045495,0.003895
0.002575,-0.012783,-43.702343,0.016014,0.016014,0.003900
0.002982,-0.012783,-43.741650,-0.007056,-0.007056,0.003901
0.003350,-0.019175,-43.015884,0.045020,0.045020,0.003898
0.003358,-0.023436,-41.892002,0.093051,0.093051,0.003901
0.003373,-0.021305,-40.750145,0.067299,0.067299,0.003895
0.003388,-0.021305,-39.879040,0.065971,0.065971,0.003898
0.002480,-0.010653,-39.653942,-0.004180,-0.004180,0.003897
0.001653,0.001065,-39.976219,-0.090867,-0.090867,0.003901
0.000468,0.013848,-40.766296,-0.169013,-0.169013,0.003896
-0.000642,0.021305,-41.877930,-0.190319,-0.190319,0.003899
-0.001700,0.021305,-42.565056,-0.129062,-0.129062,0.004230
-0.001032,0.014914,-42.714966,-0.094008,-0.094008,0.003903
-0.000406,0.010653,-42.473057,-0.081109,-0.081109,0.003897
0.000187,0.008522,-42.044407,-0.090883,-0.090883,0.003902
0.000756,0.008522,-41.988789,-0.123759,-0.123759,0.003898
0.001275,0.001065,-42.497864,-0.068204,-0.068204,0.003899
0.001834,-0.006392,-43.685509,-0.014730,-0.014730,0.003900
0.002346,-0.012783,-45.159153,0.029487,0.029487,0.003902
0.002838,-0.012783,-46.332191,0.001824,0.001824,0.003898
0.003070,-0.014914,-46.689304,0.013385,0.013385,0.003899
0.003304,-0.011718,-46.180840,-0.036521,-0.036521,0.003898
0.002689,-0.006392,-45.096035,-0.062360,-0.062360,0.003898
0.002102,-0.005326,-44.043163,-0.041296,-0.041296,0.003902
0.001539,-0.005326,-43.518566,-0.009371,-0.009371,0.003898
0.001566,-0.006392,-43.561104,0.001055,0.001055,0.003897
0.001572,-0.011718,-44.106686,0.061704,0.061704,0.003900
0.001768,-0.010653,-44.970448,0.038465,0.038465,0.003901
0.001956,-0.010653,-45.539894,0.028002,0.028002,0.003902
0.002153,-0.006392,-45.590679,-0.031849,-0.031849,0.003897
0.001249,0.001065,-45.201588,-0.065281,-0.065281,0.003899
0.000410,0.008522,-44.647270,-0.102572,-0.102572,0.003898
-0.000396,0.008522,-44.068348,-0.056494,-0.056494,0.003900
-0.000458,0.009587,-43.931843,-0.065362,-0.065362,0.003899
-0.000528,0.006392,-44.434910,-0.024828,-0.024828,0.004197
0.000304,0.002131,-45.597736,-0.023636,-0.023636,0.003898
0.001075,-0.005326,-46.901596,0.017927,0.017927,0.003899
0.001815,-0.005326,-47.910412,-0.024049,-0.024049,0.003896
0.002113,-0.011718,-48.145626,0.032426,0.032426,0.003901
0.002403,-0.010653,-47.538631,0.003670,0.003670,0.003899
0.002134,-0.009587,-46.299870,0.006690,0.006690,0.003897
0.001875,-0.009587,-45.078773,0.021028,0.021028,0.003897
0.001647,-0.004261,-44.311954,-0.027342,-0.027342,0.003899
0.001074,0.003196,-44.456940,-0.080118,-0.080118,0.003898
0.000540,0.007457,-45.449863,-0.098166,-0.098166,0.003897
0.000475,0.009587,-46.963146,-0.118410,-0.118410,0.003901
0.000412,0.009587,-48.284962,-0.114199,-0.114199,0.003897
0.000340,0.006392,-48.878025,-0.072936,-0.072936,0.003897
0.000919,0.000000,-48.721401,-0.032753,-0.032753,0.003900
0.001454,-0.005326,-48.065514,-0.002599,-0.002599,0.003897
0.001968,-0.005326,-47.492481,-0.032395,-0.032395,0.003903
0.002461,-0.007457,-47.521065,-0.036552,-0.036552,0.003897
0.002911,-0.013848,-48.604778,0.010830,0.010830,0.003902
0.002823,-0.017044,-50.158596,0.052866,0.052866,0.003897
0.002740,-0.017044,-51.177391,0.058309,0.058309,0.003898
0.002655,-0.018109,-51.102604,0.075763,0.075763,0.003897
0.001952,-0.010653,-49.655483,0.030789,0.030789,0.003901
0.001325,0.002131,-47.709812,-0.080126,-0.080126,0.004201
0.000271,0.012783,-46.182564,-0.142377,-0.142377,0.003899
-0.000740,0.012783,-45.821579,-0.084919,-0.084919,0.003895
-0.001687,0.019175,-46.392208,-0.103855,-0.103855,0.003898
-0.001306,0.017044,-47.869709,-0.101115,-0.101115,0.003901
-0.000948,0.014914,-49.457764,-0.096666,-0.096666,0.003896
-0.000604,0.014914,-50.598289,-0.115744,-0.115744,0.003900
0.000348,0.009587,-50.849701,-0.109019,-0.109019,0.003901
0.001235,0.002131,-50.423412,-0.074475,-0.074475,0.003898
0.001978,-0.005326,-49.800598,-0.031956,-0.031956,0.003901
0.002663,-0.012783,-49.798672,0.013792,0.013792,0.003898
0.003321,-0.012783,-50.534569,-0.023997,-0.023997,0.003901
0.003781,-0.018109,-51.766884,0.010837,0.010837,0.003895
0.004219,-0.019175,-52.971531,-0.001616,-0.001616,0.003900
0.003925,-0.018109,-53.350582,0.003551,0.003551,0.003900
0.003643,-0.018109,-52.631725,0.019900,0.019900,0.003901
0.003385,-0.014914,-51.191887,-0.002124,-0.002124,0.003898
0.002882,-0.013848,-49.844978,0.013956,0.013956,0.003900
0.002416,-0.009587,-49.244408,-0.008583,-0.008583,0.003896
0.001968,-0.009587,-49.708313,0.016894,0.016894,0.003900
0.001603,-0.003196,-50.902008,-0.035094,-0.035094,0.003900
0.001272,0.002131,-52.078388,-0.076572,-0.076572,0.003901
0.000938,0.006392,-52.800968,-0.105693,-0.105693,0.003896
0.000611,0.004261,-52.583149,-0.062207,-0.062207,0.004199
0.000295,0.004261,-51.847130,-0.044179,-0.044179,0.003896
0.000770,0.001065,-51.321587,-0.035195,-0.035195,0.003896
0.001211,-0.003196,-51.702110,-0.011921,-0.011921,0.003899
0.001772,-0.006392,-53.095863,-0.007420,-0.007420,0.003899
0.002311,-0.006392,-54.800144,-0.037800,-0.037800,0.003899
0.002820,-0.008522,-56.036404,-0.041963,-0.041963,0.003903
0.002606,-0.009587,-56.161015,-0.016970,-0.016970,0.003896
0.002393,-0.011718,-55.020199,0.019732,0.019732,0.003900
0.002188,-0.011718,-53.423615,0.031033,0.031033,0.003899
0.002202,-0.015979,-52.293472,0.078320,0.078320,0.003897
0.002224,-0.013848,-52.080414,0.052205,0.052205,0.003902
0.001503,-0.005326,-52.742878,-0.004014,-0.004014,0.003896
0.000855,0.006392,-53.573219,-0.100638,-0.100638,0.003903
0.000232,0.006392,-54.093464,-0.064532,-0.064532,0.003897
-0.000508,0.013848,-53.893467,-0.107176,-0.107176,0.003899
-0.001215,0.014914,-53.180946,-0.078871,-0.078871,0.003899
-0.000413,0.008522,-52.662544,-0.052068,-0.052068,0.003904
0.000357,0.008522,-53.032658,-0.096512,-0.096512,0.003896
0.001081,0.004261,-54.490265,-0.089125,-0.089125,0.003897
0.001735,-0.006392,-56.402550,-0.004162,-0.004162,0.003899
0.002327,-0.015979,-57.664028,0.072359,0.072359,0.003902
0.002896,-0.015979,-57.196384,0.040209,0.040209,0.003897
0.003110,-0.022371,-55.393749,0.100873,0.100873,0.004235
0.003339,-0.018109,-53.476738,0.038199,0.038199,0.003899
0.002246,-0.006392,-52.450535,-0.033926,-0.033926,0.003899
0.001228,0.002131,-52.852039,-0.073445,-0.073445,0.003900
0.000251,0.002131,-54.411064,-0.017154,-0.017154,0.003900
-0.000443,0.008522,-55.894024,-0.049787,-0.049787,0.003897
-0.001102,0.010653,-56.377132,-0.035726,-0.035726,0.003900
-0.000539,0.009587,-55.802223,-0.055677,-0.055677,0.003900
0.000001,0.009587,-54.849052,-0.086963,-0.086963,0.003900
0.000524,0.010653,-54.573895,-0.129586,-0.129586,0.003901
0.000969,0.006392,-55.562199,-0.106479,-0.106479,0.003896
0.001369,-0.001065,-57.645966,-0.043643,-0.043643,0.003901
0.001786,-0.008522,-59.637463,0.018624,0.018624,0.003898
0.002186,-0.008522,-60.302746,-0.003556,-0.003556,0.003901
0.002558,-0.011718,-59.028873,0.011913,0.011913,0.003900
0.002515,-0.012783,-57.021450,0.026045,0.026045,0.003899
0.002490,-0.008522,-55.602467,-0.022114,-0.022114,0.003901
0.002466,-0.008522,-55.527245,-0.021311,-0.021311,0.003894
0.001816,-0.003196,-56.765133,-0.044983,-0.044983,0.003903
0.001208,0.001065,-58.448433,-0.058331,-0.058331,0.003897
0.001212,0.002131,-59.262508,-0.070074,-0.070074,0.003898
0.001216,0.002131,-58.932766,-0.069970,-0.069970,0.003899
0.001208,-0.001065,-57.923576,-0.033051,-0.033051,0.003900
0.002062,-0.006392,-57.754875,-0.021506,-0.021506,0.004206
0.002859,-0.012783,-58.799683,0.005802,0.005802,0.003894
0.003104,-0.020240,-60.516430,0.077522,0.077522,0.003899
0.003339,-0.020240,-61.638763,0.064716,0.064716,0.003902
0.003541,-0.026632,-61.010395,0.126748,0.126748,0.003898
0.002885,-0.021305,-58.958538,0.103169,0.103169,0.003899
0.002308,-0.007457,-56.794453,-0.023042,-0.023042,0.003900
0.001754,-0.007457,-55.813370,0.007916,0.007916,0.003901
0.000402,0.005326,-56.526215,-0.061180,-0.061180,0.003901
-0.000864,0.013848,-58.194294,-0.085737,-0.085737,0.003898
-0.000952,0.015979,-59.700932,-0.104386,-0.104386,0.003898
-0.001041,0.014914,-60.023750,-0.086490,-0.086490,0.003898
-0.001125,0.014914,-59.224289,-0.081481,-0.081481,0.003902
-0.000341,0.011718,-58.322086,-0.090268,-0.090268,0.003899
0.000384,0.004261,-58.552753,-0.046912,-0.046912,0.003900
0.000854,-0.001065,-60.331421,-0.012873,-0.012873,0.003897
0.001306,-0.001065,-62.640724,-0.038095,-0.038095,0.003901
0.001720,-0.006392,-63.906246,0.000061,0.000061,0.003901
0.002033,-0.010653,-63.148212,0.031387,0.031387,0.003899
0.002329,-0.011718,-61.042194,0.026246,0.026246,0.003900
0.002614,-0.011718,-59.222179,0.009036,0.009036,0.003896
0.002141,-0.011718,-58.812115,0.035446,0.035446,0.003898
0.001719,-0.003196,-59.988033,-0.038046,-0.038046,0.003900
0.001006,0.004261,-61.257683,-0.081985,-0.081985,0.004200
0.000337,0.008522,-61.735363,-0.091784,-0.091784,0.003900
-0.000306,0.008522,-61.135456,-0.054664,-0.054664,0.003899
-0.000110,0.009587,-60.113811,-0.078374,-0.078374,0.003901
0.000046,0.001065,-60.121853,0.009785,0.009785,0.003902
0.000849,0.000000,-61.466171,-0.024150,-0.024150,0.003898
0.001620,0.000000,-63.343674,-0.067888,-0.067888,0.003900
0.002341,-0.005326,-64.448944,-0.047513,-0.047513,0.003899
0.002475,-0.009587,-64.043793,-0.005981,-0.005981,0.003903
0.002600,-0.010653,-62.499245,-0.001119,-0.001119,0.003897
0.002794,-0.018109,-61.201065,0.072437,0.072437,0.003901
0.002981,-0.018109,-61.401909,0.061171,0.061171,0.003898
0.003164,-0.017044,-62.709770,0.038524,0.038524,0.003898
0.002429,-0.005326,-63.816170,-0.052833,-0.052833,0.003901
0.001746,0.001065,-63.679760,-0.086361,-0.086361,0.003903
0.001092,0.001065,-62.579880,-0.048793,-0.048793,0.003900
0.000283,0.007457,-61.427166,-0.075966,-0.075966,0.003897
-0.000493,0.007457,-61.598816,-0.031845,-0.031845,0.003896
0.000215,0.002131,-63.463745,-0.011516,-0.011516,0.003904
0.000896,0.002131,-65.790359,-0.049841,-0.049841,0.003896
0.001549,0.002131,-66.849403,-0.086414,-0.086414,0.003903
0.001832,0.003196,-65.870872,-0.114419,-0.114419,0.003895
0.002084,-0.002131,-63.826515,-0.068293,-0.068293,0.003902
0.002348,-0.006392,-63.088188,-0.035517,-0.035517,0.004233
0.002603,-0.006392,-64.218895,-0.050497,-0.050497,0.003899
0.002812,-0.015979,-66.476395,0.047697,0.047697,0.003900
0.003189,-0.020240,-67.832558,0.075763,0.075763,0.003899
0.003535,-0.024501,-66.928291,0.105239,0.105239,0.003898
0.003867,-0.024501,-64.738586,0.085803,0.085803,0.003899
0.003286,-0.020240,-63.398342,0.069485,0.069485,0.003901
0.002776,-0.007457,-63.736603,-0.048133,-0.048133,0.003897
0.001551,0.003196,-65.196007,-0.099563,-0.099563,0.003899
0.000375,0.003196,-66.332634,-0.031395,-0.031395,0.003900
-0.000718,0.012783,-65.945496,-0.077883,-0.077883,0.003901
-0.000551,0.010653,-64.367973,-0.063284,-0.063284,0.003902
-0.000410,0.005326,-63.325794,-0.011054,-0.011054,0.003897
0.000329,0.000000,-64.109688,0.007045,0.007045,0.003898
0.001039,0.000000,-66.162727,-0.033386,-0.033386,0.003903
0.001704,-0.004261,-67.819054,-0.021970,-0.021970,0.003897
0.001550,-0.004261,-67.790802,-0.012439,-0.012439,0.003898
0.001410,-0.002131,-66.249878,-0.028801,-0.028801,0.003901
0.001275,-0.002131,-65.075592,-0.021713,-0.021713,0.003901
0.001113,-0.003196,-65.760986,-0.000645,-0.000645,0.003895
0.000960,-0.002131,-68.002617,-0.003808,-0.003808,0.003901
0.000932,-0.002131,-69.752045,-0.001261,-0.001261,0.003898
0.000905,-0.002131,-69.112564,0.001020,0.001020,0.003899
0.000874,-0.003196,-66.721268,0.014737,0.014737,0.004204
0.000490,0.003196,-64.775314,-0.037408,-0.037408,0.003898
0.000139,0.007457,-64.768021,-0.066776,-0.066776,0.003897
-0.000166,0.012783,-66.673088,-0.110269,-0.110269,0.003897
-0.000458,0.012783,-68.683807,-0.092702,-0.092702,0.003898
-0.000747,0.010653,-68.957153,-0.050914,-0.050914,0.003900
0.000096,0.004261,-67.772789,-0.026054,-0.026054,0.003897
0.000878,-0.003196,-66.997116,0.013944,0.013944,0.003898
0.001628,-0.003196,-67.913483,-0.029464,-0.029464,0.003900
0.002280,-0.010653,-69.968582,0.018811,0.018811,0.003900
0.002898,-0.012783,-71.217781,0.008531,0.008531,0.003897
0.002731,-0.012783,-70.222244,0.018664,0.018664,0.003898
0.002574,-0.011718,-67.870911,0.015071,0.015071,0.003903
0.002424,-0.011718,-66.386414,0.022753,0.022753,0.003898
0.001858,-0.007457,-67.029602,0.005855,0.005855,0.003897
0.001343,0.000000,-68.898201,-0.049660,-0.049660,0.003900
0.000744,0.006392,-70.112152,-0.087640,-0.087640,0.003898
0.000168,0.006392,-69.532959,-0.054093,-0.054093,0.003898
-0.000364,0.011718,-68.064117,-0.084727,-0.084727,0.003902
-0.000116,0.008522,-67.749596,-0.062985,-0.062985,0.003897
0.000102,0.003196,-69.677620,-0.014666,-0.014666,0.003898
0.000311,0.003196,-72.430855,-0.025903,-0.025903,0.003898
0.000802,0.000000,-73.431702,-0.016395,-0.016395,0.003900
0.001256,-0.004261,-71.520348,0.006705,0.006705,0.004203
0.001160,-0.004261,-69.088806,0.011482,0.011482,0.003895
0.001079,-0.001065,-68.352486,-0.021450,-0.021450,0.003898
0.001001,-0.001065,-69.864983,-0.017286,-0.017286,0.003899
0.000677,0.003196,-71.793465,-0.046856,-0.046856,0.003900
0.000371,0.004261,-72.123840,-0.040642,-0.040642,0.003895
0.000459,0.004261,-70.765137,-0.045558,-0.045558,0.003900
